trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
37746,2019,AU,SK,WHOLE,MOTO1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10190,2019,AU,DE,PAPER,MOTO1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24794,2019,AU,JP,CHEM1,GASWO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,2019,AU,BE,ELECT,FOOD3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5099,2019,AU,CN,COPPE,BUSIN,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15163,2019,AU,FR,LIQUE,PLAST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42137,2019,AU,WA,BIODI,POSTT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34238,2019,AU,PL,DAIRY,DAIRY,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39533,2019,AU,US,GLASS,RENTI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15541,2019,AU,FR,RAILW,PAPER,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9847,2019,AU,DE,INSUR,SALEM,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58834,2019,AU,ZA,ELECT,MEDIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27888,2019,AU,JP,WOODW,BUSIN,8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40801,2019,AU,US,SANDC,STEAM,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54145,2019,AU,WL,PRINT,ALUM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14033,2019,AU,FR,AUXIL,NUCLE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819,2019,AU,BR,ELECT,SEACO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17621,2019,AU,GB,POSTT,ALUM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31533,2019,AU,NL,ANIMA,HOTEL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25180,2019,AU,JP,EDUCA,CHEM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53915,2019,AU,WL,MOTOR,CRUDE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18299,2019,AU,GB,WHOLE,WOOD1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8677,2019,AU,CZ,TEXTI,RECRE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17810,2019,AU,GB,RETA1,FOOD1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11033,2019,AU,DK,BEVER,93197,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26987,2019,AU,JP,RESEA,ELEC8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2019,AU,AT,AIRTR,KEROS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40180,2019,AU,US,PAPER,FORES,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18599,2019,AU,GR,SEACO,ELECT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13476,2019,AU,FI,COMPU,CONST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,2019,AU,BE,OILSE,RADIO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8617,2019,AU,CZ,RAILW,WHOLE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27478,2019,AU,JP,SUBBI,MEAT1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38424,2019,AU,TW,AUXIL,AUXIL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14842,2019,AU,FR,GLASS,RUBBE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48771,2019,AU,WA,RUBBE,COKEO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15180,2019,AU,FR,MEATC,EDUCA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7719,2019,AU,CN,TRANS,RETA1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25097,2019,AU,JP,DAIRY,COPP1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49248,2019,AU,WA,SUBBI,GASDI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57051,2019,AU,WM,OILSE,COMPU,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51753,2019,AU,WF,ELECT,MEAT4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54226,2019,AU,WL,RADIO,WEARI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59093,2019,AU,ZA,LEAD1,MOTOR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50466,2019,AU,WE,AIRTR,RECRE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31176,2019,AU,MX,FABRI,VEGE1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53549,2019,AU,WL,LANDT,ELEC4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,2019,AU,BE,COMPU,VEGE1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27524,2019,AU,JP,SUGA1,DIST1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36078,2019,AU,RU,RECRE,MEMBE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8503,2019,AU,CZ,LANDT,RETAI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35099,2019,AU,RO,BUSIN,CEMEN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36780,2019,AU,SE,LEATH,PAPER,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13120,2019,AU,ES,SUPPO,RUBBE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13767,2019,AU,FI,REALE,COMPU,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20746,2019,AU,IE,RESEA,LEADZ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42725,2019,AU,WA,CERAM,RESEA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13888,2019,AU,FI,SUPPO,PUBLI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46251,2019,AU,WA,MEDIC,OFFIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53953,2019,AU,WL,NONFE,FABRI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36089,2019,AU,RU,RUBBE,CATTL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,2019,AU,BG,CERAM,HOTEL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16090,2019,AU,FR,TRANS,PAPE1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54639,2019,AU,WL,TRAN2,WEARI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11772,2019,AU,DK,SEACO,POSTT,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33189,2019,AU,NL,SUPPO,SUGA1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56418,2019,AU,WM,LEAD1,WOOD1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7698,2019,AU,CN,TRANS,CHEM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23532,2019,AU,IT,POSTT,AIRTR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8792,2019,AU,DE,AIRTR,OILHA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28051,2019,AU,KR,ALUM1,RESEA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11189,2019,AU,DK,CHEM1,KEROS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23434,2019,AU,IT,NONF1,NATUR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42492,2019,AU,WA,BUSIN,OILSE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51426,2019,AU,WF,ALUM1,REALE,8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52312,2019,AU,WF,RADIO,MEDIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44184,2019,AU,WA,FISH5,FABRI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36525,2019,AU,SE,CONST,POSTT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36433,2019,AU,SE,CHEM1,FURNI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47520,2019,AU,WA,POULT,FABRI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32424,2019,AU,NL,MEATC,INTER,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,2019,AU,CH,WEARI,CONST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30224,2019,AU,KR,WOODW,GASDI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29302,2019,AU,KR,MEATP,MEATP,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7375,2019,AU,CN,PULP5,FOUND,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34777,2019,AU,PL,TEXTI,CONST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50789,2019,AU,WE,FOOD5,WEARI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36924,2019,AU,SE,PUBLI,RENTI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,2019,AU,BG,ELECT,CONST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45566,2019,AU,WA,LEAD1,ALUM1,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29842,2019,AU,KR,RADIO,REALE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36059,2019,AU,RU,POSTT,WHOLE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48123,2019,AU,WA,RADIO,CROPS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48802,2019,AU,WA,RUBBE,KERO1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51535,2019,AU,WF,BEVER,PRINT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30940,2019,AU,MT,SUPPO,FINAN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19018,2019,AU,HU,HOTEL,FABRI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17834,2019,AU,GB,RETA1,MEATA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20320,2019,AU,IE,BASIC,OFFIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14189,2019,AU,FR,BUSIN,BITU1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15274,2019,AU,FR,NONF1,INTER,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14422,2019,AU,FR,COMPU,MOTO1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52099,2019,AU,WF,NFERT,CATTL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58497,2019,AU,WM,WOODW,PULP5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38533,2019,AU,US,AIRTR,TEXTI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40538,2019,AU,US,RAILW,CRUDE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48086,2019,AU,WA,PULP5,PAPE3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27910,2019,AU,JP,WOODW,ELEC7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57133,2019,AU,WM,PAPER,RENTI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22603,2019,AU,IT,BASIC,NATUR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40114,2019,AU,US,NONME,PLAST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48088,2019,AU,WA,PULP5,PFERT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11605,2019,AU,DK,OILSE,COMPU,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22637,2019,AU,IT,BEVER,FISH5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6353,2019,AU,CN,MEDIC,ELEC2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507,2019,AU,CN,MOTOR,RESEA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52185,2019,AU,WF,PAPER,RESEA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10116,2019,AU,DE,OFFIC,CHEM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37698,2019,AU,SK,SALEM,RETA1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7537,2019,AU,CN,RUBBE,TRAN1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24560,2019,AU,JP,BUSIN,BITUM,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42873,2019,AU,WA,CHEM1,FOOD3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8374,2019,AU,CZ,FOOD5,RAWMI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40342,2019,AU,US,PRINT,AUXIL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,2019,AU,BG,BUSIN,GLASS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9801,2019,AU,DE,GLASS,RENTI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31295,2019,AU,MX,MOTO1,PUBLI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34671,2019,AU,PL,RAILW,GASDI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20601,2019,AU,IE,INSUR,FURNI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25784,2019,AU,JP,GASDI,MEATC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38291,2019,AU,TR,PAPER,WEARI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27031,2019,AU,JP,RETA1,BLAST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34724,2019,AU,PL,RUBBE,WHOLE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3645,2019,AU,CA,MEAT4,PIGS9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26112,2019,AU,JP,MEAT1,PUBLI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5591,2019,AU,CN,FOOD5,BIOGA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15817,2019,AU,FR,RUBBE,TEXTI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33343,2019,AU,NL,WHOLE,SANDC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51208,2019,AU,WE,SANDC,CRUDE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50724,2019,AU,WE,FOOD5,BASIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,2019,AU,BG,MOTO1,MOTO1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45389,2019,AU,WA,KEROS,PUBLI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47997,2019,AU,WA,PROCE,NATUR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4036,2019,AU,CH,CHEM1,CEMEN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29740,2019,AU,KR,PREC1,TRANS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17143,2019,AU,GB,GLASS,CRUDE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38390,2019,AU,TR,TEXTI,LANDT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29607,2019,AU,KR,PAPER,MOTOR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21308,2019,AU,IN,CEMEN,CONST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55696,2019,AU,WM,COPP1,EDUCA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13537,2019,AU,FI,ELECT,RAILW,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15469,2019,AU,FR,PUBLI,AIRTR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35114,2019,AU,RO,BUSIN,INLAN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21668,2019,AU,IN,FURNI,NATUR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40140,2019,AU,US,OFFIC,PRINT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46530,2019,AU,WA,MOTOR,RESEA,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13067,2019,AU,ES,SALEM,FOOD5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22034,2019,AU,IN,PAPER,ELEC8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8488,2019,AU,CZ,LANDT,NONME,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11696,2019,AU,DK,RETA1,MOTO1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11956,2019,AU,EE,FURNI,HEALT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4151,2019,AU,CH,FOOD5,HEALT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37053,2019,AU,SE,SUPPO,FABRI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35086,2019,AU,PT,WOODW,WHOLE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57337,2019,AU,WM,PREC1,MEAT4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55827,2019,AU,WM,DAIRY,CEREA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22951,2019,AU,IT,FABRI,CERAM,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17504,2019,AU,GB,NONME,CEMEN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40012,2019,AU,US,MOTOR,93197,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3718,2019,AU,CA,MOTO1,SUPPO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12973,2019,AU,ES,RETA1,MEAT4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8885,2019,AU,DE,BEVER,DAIRY,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58113,2019,AU,WM,VEGET,CHARC,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17551,2019,AU,GB,OFFIC,SUPPO,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23992,2019,AU,IT,TEXTI,WASTE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30263,2019,AU,LT,COMPU,COMPU,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53990,2019,AU,WL,OFFIC,PAPER,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32347,2019,AU,NL,LANDT,PULP5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24072,2019,AU,IT,WOOLS,PRINT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25169,2019,AU,JP,DAIRY,TRAN1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38598,2019,AU,US,AUXIL,BASIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3552,2019,AU,CA,FURNI,CATTL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43477,2019,AU,WA,CROPS,CONST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15624,2019,AU,FR,REALE,WHEAT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13816,2019,AU,FI,SALEM,EDUCA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42393,2019,AU,WA,BRICK,MEATC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17446,2019,AU,GB,NFERT,NATUR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55701,2019,AU,WM,COPP1,RESEA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53575,2019,AU,WL,LANDT,MEDIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34947,2019,AU,PT,HOTEL,93197,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11910,2019,AU,EE,ELECT,RETA1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,2019,AU,BE,POSTT,RAILW,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36246,2019,AU,SE,BEVER,WOOD1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21524,2019,AU,IN,FABRI,CERAM,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58901,2019,AU,ZA,FABRI,PRINT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7600,2019,AU,CN,STONE,TRAN1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39542,2019,AU,US,HEAVY,BASIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37226,2019,AU,SI,BUSIN,FINAN,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59464,2019,AU,ZA,PROCE,REALE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17850,2019,AU,GB,RETA1,PFERT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11631,2019,AU,DK,POSTT,CHEM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52264,2019,AU,WF,PLAST,RETA1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38818,2019,AU,US,BUSIN,MOTO1,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,2019,AU,BE,BEVER,FOOD5,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57127,2019,AU,WM,PAPER,PROCE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49637,2019,AU,WA,TOBAC,BIODI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,2019,AU,AT,HOTEL,PREC1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15488,2019,AU,FR,PUBLI,HOTEL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33584,2019,AU,NO,FABRI,HOTEL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5562,2019,AU,CN,FISHF,PIGS9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19733,2019,AU,ID,GLASS,BEVER,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43571,2019,AU,WA,DAIRY,COLLE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25475,2019,AU,JP,FISH5,ELE12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45792,2019,AU,WA,LEATH,PULP5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17299,2019,AU,GB,LEAD1,CEMEN,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27689,2019,AU,JP,WEARI,MEDIC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19808,2019,AU,ID,LIQUE,WHOLE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18461,2019,AU,GR,FABRI,WHOLE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28669,2019,AU,KR,FABRI,POULT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33536,2019,AU,NO,ELECT,LEAD1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12950,2019,AU,ES,RETA1,ELEC4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,2019,AU,BR,CHEM1,FISH5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36142,2019,AU,RU,TEXTI,FABRI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,2019,AU,BE,WOODW,ELEC5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55135,2019,AU,WM,BIOGA,NATUR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20743,2019,AU,IE,RESEA,FOOD5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9605,2019,AU,DE,FINAN,LEAD1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56779,2019,AU,WM,MOTO1,NFERT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47572,2019,AU,WA,PREC1,ELEC7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34632,2019,AU,PL,PRINT,EDUCA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13815,2019,AU,FI,SALEM,AIRTR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,2019,AU,BE,FABRI,PREC1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33286,2019,AU,NL,WHOLE,FOOD4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20982,2019,AU,IE,SALEM,WOOD2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26493,2019,AU,JP,NONME,ALUM1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29817,2019,AU,KR,PULP5,MEMBE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32486,2019,AU,NL,NONF1,ELEC2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38343,2019,AU,TR,POSTT,HOTEL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55849,2019,AU,WM,DAIRY,LANDT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24927,2019,AU,JP,COMPU,OILHA,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45244,2019,AU,WA,INSUR,ELEC4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13645,2019,AU,FI,HOTEL,PLAST,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31301,2019,AU,MX,NONME,CERAM,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2458,2019,AU,BG,PRIVA,REALE,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36930,2019,AU,SE,RAILW,PRECI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58572,2019,AU,ZA,ALUM1,TRAN2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36829,2019,AU,SE,NONF1,FOOD3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40453,2019,AU,US,PUBLI,PIGS9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15790,2019,AU,FR,RUBBE,HOTEL,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36663,2019,AU,SE,FURNI,LEATH,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16247,2019,AU,GB,AIRTR,MACHI,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31256,2019,AU,MX,MEDIC,AIRTR,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17934,2019,AU,GB,RUBBE,INERT,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34236,2019,AU,PL,COMPU,TRANS,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
